2018-12-19 15:24:21,b'RT @inzvaspace: The time has almost come for our annual Algorithmic Competition Winter Camp!\n\nYou can find the details here: https://t.co/0\xe2\x80\xa6'
2018-12-19 12:53:17,b'RT @inzvaspace: The time has almost come for our annual Algorithmic Competition Winter Camp!\n\nYou can find the details here: https://t.co/0\xe2\x80\xa6'
2018-12-19 12:51:54,b'The time has almost come for our annual Algorithmic Competition Winter Camp!\n\nYou can find the details here:\xe2\x80\xa6 https://t.co/nnPnregdTF'
2018-12-19 05:34:16,b'Please something should be done to stop Banks from deducting money from customers calling it card maintenance charg\xe2\x80\xa6 https://t.co/jVtYktOois'
2018-12-18 05:44:37,b'Indian school programmers has immense talent and skill \nDont know happen at international contest or at college lev\xe2\x80\xa6 https://t.co/CJsQIWNLGo'
2018-12-17 17:40:06,b'Sex For Mark Lecturer \xe2\x80\x98Akindele\xe2\x80\x99 To Spend Two Years In Prison https://t.co/9aMOUiWP7n #News #ICPC #RichardAkindele Via @NaijaNews'
2018-12-17 17:40:05,b'Sex For Marks Saga: Sacked OAU Lecturer Gets 2 Years Jail Sentence https://t.co/z1wszlFAHC #News #ICPC #OAU Via @NaijaNews'
2018-12-17 08:22:52,b'RT @ITEdgeNewsNG: Court Orders ICPC To Unfreeze Pinnacle\xe2\x80\x99s Bank Account\nhttps://t.co/1VIFxoHZuI\n@nbcgovng #broadcast @segunoruame @pinnacle\xe2\x80\xa6'
2018-12-17 08:05:58,b'Court Orders ICPC To Unfreeze Pinnacle\xe2\x80\x99s Bank Account\nhttps://t.co/1VIFxoHZuI\n@nbcgovng #broadcast @segunoruame\xe2\x80\xa6 https://t.co/oa8e7oIcED'
2018-12-17 06:26:59,"b'RT @RodriguezPhDMBA: Together we can make a difference! #ICPC initiative going strong in #Taiwan. Good meetings with @AcademiaSinica, Natio\xe2\x80\xa6'"
2018-12-16 22:12:32,"b'Together we can make a difference! #ICPC initiative going strong in #Taiwan. Good meetings with @AcademiaSinica, Na\xe2\x80\xa6 https://t.co/HDywALlyEw'"
2018-12-16 06:01:46,"b""IITVaranasi's Team TooLazyToPropogate has now solved 7 problems! They only have 5 more to go! Meanwhile Far_Behind\xe2\x80\xa6 https://t.co/Pr5WGeCr5q"""
2018-12-16 05:54:47,"b""@IITVaranasi 's TooLazyToPropogate have now solved 7 problems! They only have 5 more to go!  #CodeChefatICPC #ICPC\xe2\x80\xa6 https://t.co/YqcxUolpGS"""
2018-12-16 05:44:50,"b""Here's a glance at the ranklist as it stands  #CodeChefatICPC #ICPC #ICPCRegionals #IITKharagpur https://t.co/4lurHbq69S"""
2018-12-16 05:33:50,"b""Chennai Mathematical Institute's UniverseIsDeterministic has solved 5 problems but suffered 2 penalties already!\xe2\x80\xa6 https://t.co/7WBqey0GxI"""
2018-12-16 05:08:26,b'#CodeChefatICPC #ICPC #ICPCRegionals #IITKharagpur 83 teams have solved at least 1 problem so far! Keep up with the\xe2\x80\xa6 https://t.co/6LY5SJ3Cqi'
2018-12-16 05:01:16,b'Team euler from NIT Warangal have also solved 4 problems! Who will be the first team to conquer 5 problems?\xe2\x80\xa6 https://t.co/J4PMwu9fwU'
2018-12-16 04:54:54,b'Team MexFlow from IIT Indore has also solved 4 problems! . #CodeChefatICPC #ICPC #ICPCRegionals #IITKharagpur'
2018-12-16 04:51:37,b'TooLazyToPropogate from IIT Varanasi and UniverseIsDeterministic from Chennai Mathematical Institute are the first\xe2\x80\xa6 https://t.co/28lkkcNLsH'
2018-12-16 04:46:12,b'6 teams have solved 3 problems while 82 have solved at least 1 at #ICPCRegionals at IIT Kharagpur #CodeChefatICPC #ICPC'
2018-12-16 02:52:23,b'Team CodeChef is up bright and early today at #IITKharagpur where the #ICPC Regionals will be taking place in just\xe2\x80\xa6 https://t.co/Hg9LJwce27'
2018-12-15 12:02:43,b'RT @AdinoyiTK: Say No to Vote buying\nSay No to Vote buying\nSay No to Vote buying\nSay No to Vote buying\nSay No to Vote buying\nSay No to Vote\xe2\x80\xa6'
2018-12-15 10:25:08,b'Clay Richie: Who\xe2\x80\x99s the pioneer of fake news in modern-day Niger... https://t.co/a0aIRVIUsp #News #Nigeria #Africa\xe2\x80\xa6 https://t.co/V4mnApN54N'
2018-12-15 09:22:06,b'Say No to Vote buying\nSay No to Vote buying\nSay No to Vote buying\nSay No to Vote buying\nSay No to Vote buying\nSay N\xe2\x80\xa6 https://t.co/ftdLoY4MHy'
2018-12-15 04:07:45,b'RT @jai_dewani: Off to @iitkharagpur for #ACM #ICPC with @techieShukla and my other team mate. \n3hrs away from destination.\n#CodeNewbie #10\xe2\x80\xa6'
2018-12-25 06:40:23,b'RT @TheHaryanavi: Shame on you actually for just beliving a women &amp; not showing any emotions for a dead man who did suicide because of #Fal\xe2\x80\xa6'
2018-12-25 06:40:18,"b'RT @OH_mes: Worst Celebrities of 2018\n\nYang Hyun Suk: Failed to debut MIXNINE\nKim Saeng Min: Finally a top star after 25 years, #MeToo send\xe2\x80\xa6'"
2018-12-25 06:40:17,b'RT @ramanmalik: Swaroop was a hardworking IT employee &amp; bread earner for his family. one of the victim of #MeToo\nHe was called for a meetin\xe2\x80\xa6'
2018-12-25 06:40:07,b'RT @LeahMHebert: This is the power of victims and survivors speaking out against abuse. This is how we will start to see change and justice\xe2\x80\xa6'
2018-12-25 06:39:59,"b'RT @MenRightsIndia: ""Taken cognisance""! Every women\'s NGO or cell believes they are not less than a magistrate court \xf0\x9f\x98\x80\n\n#MeToo fail https:/\xe2\x80\xa6'"
2018-12-25 06:39:57,b'Aditi Rao Hydari opens up about her ##MeToo experience https://t.co/M8JbXG4KGA #celebrity #metooindia'
2018-12-25 06:39:20,b'RT @gcdjkit: @HumanRightsAct6 @rsprasad @narendramodi @PMOIndia @Manekagandhibjp @OfficeOfRSP Day173:Y such sharp reactions fr #NasiruddinS\xe2\x80\xa6'
2018-12-25 06:38:39,"b""RT @MenRightsIndia: @debojyotid @DeepikaBhardwaj @FeminismInIndia @_indianfeminist @InQueer @AliQuliMirzaAQM ICC complaints can't be 'settl\xe2\x80\xa6"""
2018-12-25 06:38:13,"b'While he walks away laughing, I live with the agony of disgust &amp; violation of my own body and dignity. Finding peac\xe2\x80\xa6 https://t.co/r3QWNhxfRY'"
2018-12-25 06:38:12,"b""WATCH: 'Armageddon' Comedy Sketch Spoofs #MeToo Insanity https://t.co/r2BXJRUCJt"""
2018-12-25 06:36:36,b'RT @neeraj_p: the #metoo movement has empowered hateful sexists to blatantly  lie and get their way at the cost of  real human lives.they a\xe2\x80\xa6'
2018-12-25 06:36:32,b'William Shatner: #MeToo Movement Has Become \xe2\x80\x98Hysterical\xe2\x80\x99 Nonsense https://t.co/wnQ14RFPvG'
2018-12-25 06:36:09,"b'RT @theasianfmnst: ""Girls are supposed to suffer, but boys are not like that. They\'ve got all the freedom. It\'s the same in the church also\xe2\x80\xa6'"
2018-12-25 06:36:03,"b""RT @theasianfmnst: A Nun in India Accuses a Bishop of Rape, and Divides the Country's Christians Feminist theologian Kochurani Abraham says\xe2\x80\xa6"""
2018-12-25 06:35:59,"b""RT @theasianfmnst: A Nun in India Accuses a Bishop of Rape, and Divides the Country's Christians Feminist theologian Kochurani Abraham says\xe2\x80\xa6"""
2018-12-25 06:34:57,"b""Well said, William Shatner claims the #MeToo movement has become 'hysterical' https://t.co/VtRxQSvUqD via @MetroUK"""
2018-12-25 06:34:42,b'RT @Alyssa_Milano: Kevin Spacey charged with sexually assaulting 18-year-old son of Boston news anchor https://t.co/3rMuOhMuz0\n\n\xf0\x9f\x91\x86And after\xe2\x80\xa6'
2018-12-25 06:34:25,b'@fappastic @TheLinguist5 @TheRestlessQuil @zayn_zohnty PS: It seemed even funnier as if you were scared of her\xe2\x80\xa6 https://t.co/hGvMRLwfuu'
2018-12-25 06:34:03,b'Let me guess that #metoo movement is behind it. I just pray that he gets what is called due process. https://t.co/aHyGkCPk29'
2018-12-25 06:33:29,"b'@nytimes @tomfriedman Yeah.  Same for #BillCilnton.  Even before #metoo, oral sex in #CEO office from corporate int\xe2\x80\xa6 https://t.co/05qUpt4BFl'"
2018-12-25 06:32:59,b'RT @AmanKayamHai_ET: #Genpact coverage\n\nOnly in ET: SSP Noida says he will probe if #MeToo allegations against Swaroop Raj were correct or\xe2\x80\xa6'
2018-12-25 06:32:34,"b""RT @DeepikaBhardwaj: Some pics from today's candle light march for #JusticeforSwaroop outside Genpact Building. All that people are asking\xe2\x80\xa6"""
2018-12-25 06:32:00,"b""RT @trehan_barkha: According to me only @Genpact is accountable 4 #SwaroopRaj 's death.\nHere's the suspension letter for the  har working m\xe2\x80\xa6"""
2018-12-25 06:31:39,b'Fell asleep and woke up twice now. Wife still wrapping and putting gifts under the tree. Then old fat guy with a be\xe2\x80\xa6 https://t.co/rTHnGBlqM5'
2018-12-25 06:31:03,b'RT @annemariayritys: Why we have to dedicate 365 days a year to women globally: https://t.co/tVnn7dMdmp\n#feminism #metoo'
2018-12-25 06:30:53,"b'RT @calamur: Between the #metoo accusations, and this, it should be the death knell of his career. https://t.co/FY9Z5Lwqm1'"
2018-12-25 06:30:42,"b""RT @DeepikaBhardwaj: IMPORTANT : My DMs are open. Let's hear #HimToo #MenToo and the #MeToo stories of Men. Tell me about cases where you a\xe2\x80\xa6"""
2018-12-25 06:30:25,b'RT @TheHaryanavi: Shame on you actually for just beliving a women &amp; not showing any emotions for a dead man who did suicide because of #Fal\xe2\x80\xa6'
2018-12-25 06:30:19,b'RT @annemariayritys: Why we have to dedicate 365 days a year to women globally: https://t.co/tVnn7dMdmp\n#feminism #metoo'
